id,price,sqft,bedrooms,bathrooms,listing_tags,furnishing,tenure,district,landed_vs_high_rise,pool,fitness,balcony
1216,850000.0,2396.0,4.0,5.0,Cluster House,Unfurnished,Freehold,Semenyih,landed,False,False,False
1217,2200000.0,5900.0,6.0,6.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,False,True
1218,382088.0,2896.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1219,1390000.0,3000.0,5.0,5.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,False,False,False
1220,770000.0,2024.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1221,1280000.0,2000.0,4.0,3.0,Terraced House,Partially Furnished,Freehold,Cheras,landed,False,False,True
1222,1270000.0,3500.0,5.0,6.0,Semi-Detached House,Fully Furnished,Freehold,Kajang,landed,False,False,False
1223,330000.0,1400.0,2.0,1.0,1-storey Terraced House,Unfurnished,Leasehold,Shah Alam,landed,False,False,False
1224,700000.0,1946.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Sepang,landed,False,False,False
1225,1700000.0,3100.0,4.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1226,433745.0,2550.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1227,428000.0,1300.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Puchong,landed,False,False,False
1229,129000.0,650.0,3.0,2.0,Flat,Unfurnished,Freehold,Klang,high-rise,False,False,False
1231,119000.0,667.0,3.0,1.0,Flat,Unfurnished,Freehold,Seri Kembangan,high-rise,False,False,False
1232,670000.0,1200.0,4.0,3.0,2-storey Terraced House,Fully Furnished,Freehold,Puchong,landed,False,False,False
1233,2090000.0,5525.0,8.0,9.0,Bungalow House,Unfurnished,Freehold,Bangi,landed,False,False,False
1234,11500000.0,20000.0,9.0,9.0,Bungalow House,Partially Furnished,Freehold,Kajang,landed,False,False,True
1235,800000.0,1540.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Puchong,landed,False,False,False
1236,2300000.0,6019.0,6.0,6.0,Bungalow House,Unfurnished,Leasehold,Shah Alam,landed,True,True,False
1237,4800000.0,7200.0,8.0,9.0,Semi-Detached House,Partially Furnished,Leasehold,Damansara,landed,False,False,False
1238,2000000.0,5699.0,5.0,6.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,False,True
1239,3250000.0,10875.0,6.0,5.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1240,1955000.0,4990.0,8.0,4.0,Semi-Detached House,Unfurnished,Freehold,Subang Jaya,landed,True,False,False
1241,259000.0,400.0,1.0,1.0,Condominium,Fully Furnished,Freehold,Nilai,high-rise,True,True,True
1242,2380000.0,5500.0,6.0,3.0,Bungalow House,Unfurnished,Leasehold,Ampang,landed,False,False,False
1243,180000.0,800.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Sepang,high-rise,False,False,True
1244,760000.0,2055.0,4.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Cyberjaya,landed,False,True,True
1245,434000.0,796.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Putrajaya,high-rise,True,True,False
1246,3500000.0,5900.0,7.0,7.0,Bungalow House,Unfurnished,Freehold,Ampang,landed,False,False,False
1247,199000.0,500.0,2.0,2.0,Condominium,Fully Furnished,Freehold,Putrajaya,high-rise,False,False,False
1248,850000.0,1500.0,4.0,3.0,Condominium,Partially Furnished,Freehold,Damansara,high-rise,True,True,True
1249,5300000.0,10300.0,7.0,8.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,True,False,False
1250,305000.0,1173.0,4.0,3.0,2-storey Terraced House,Unfurnished,Bumi Lot,Rawang,landed,False,False,False
1251,990000.0,2240.0,5.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Klang,landed,False,False,False
1252,480000.0,1560.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1253,360000.0,1280.0,3.0,2.0,2-storey Terraced House,Partially Furnished,Freehold,Klang,landed,False,False,False
1254,1800000.0,3200.0,5.0,4.0,Semi-Detached House,Unfurnished,Freehold,Shah Alam,landed,False,False,True
1255,1700000.0,6000.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Sungai Buloh,landed,True,True,False
1256,270000.0,550.0,2.0,1.0,Condominium,Unfurnished,Freehold,Damansara,high-rise,False,False,False
1257,465000.0,1600.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Kuala Selangor,landed,False,False,False
1258,1100000.0,2500.0,4.0,4.0,Semi-Detached House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1259,412888.0,2158.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1260,1100000.0,2700.0,4.0,5.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1261,305000.0,800.0,3.0,2.0,Apartment,Unfurnished,Leasehold,Damansara,high-rise,False,False,False
1262,599000.0,770.0,2.0,2.0,Service Residence,Partially Furnished,Leasehold,Petaling Jaya,high-rise,True,True,False
1263,428000.0,1600.0,4.0,3.0,Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1264,1199000.0,2433.0,4.0,4.0,Terraced House,Fully Furnished,Freehold,Sepang,landed,True,False,False
1265,403599.0,3169.0,5.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Puchong,landed,False,False,False
1266,699999.0,2300.0,3.0,2.0,2-storey Terraced House,Partially Furnished,Freehold,Gombak,landed,False,False,True
1267,675000.0,2000.0,4.0,4.0,Condominium,Unfurnished,Leasehold,Seri Kembangan,high-rise,True,True,False
1268,430000.0,1885.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Rawang,landed,False,False,False
1269,490000.0,1120.0,3.0,2.0,2-storey Terraced House,Unfurnished,Freehold,Gombak,landed,False,False,False
1270,330000.0,1600.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Rawang,landed,False,False,False
1271,860000.0,2200.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Leasehold,Subang,landed,False,False,False
1272,2990000.0,7373.0,6.0,6.0,Bungalow House,Unfurnished,Freehold,Petaling Jaya,landed,False,False,False
1273,3700000.0,9533.0,6.0,8.0,Bungalow House,Partially Furnished,Leasehold,Seri Kembangan,landed,False,False,False
1274,1600000.0,4200.0,4.0,6.0,Semi-Detached House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1275,590000.0,1800.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
1276,750000.0,1400.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Ampang,landed,False,False,False
1277,358000.0,1100.0,3.0,2.0,1-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1278,2550000.0,9396.0,6.0,6.0,Bungalow House,Partially Furnished,Freehold,Kajang,landed,True,False,True
1279,1800000.0,4820.0,6.0,6.0,Villa,Unfurnished,Freehold,Ulu Klang,landed,False,False,False
1280,1200000.0,2600.0,5.0,5.0,2-storey Terraced House,Partially Furnished,Freehold,Ampang,landed,True,True,True
1281,899000.0,1841.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Shah Alam,landed,False,True,False
1282,245000.0,650.0,3.0,2.0,Apartment,Partially Furnished,Leasehold,Cheras,high-rise,False,False,False
1283,880000.0,4122.0,7.0,7.0,Bungalow House,Unfurnished,Leasehold,Ampang,landed,False,False,False
1284,514000.0,947.0,3.0,2.0,Service Residence,Partially Furnished,Freehold,Putrajaya,high-rise,True,True,False
1286,431413.0,1080.0,4.0,3.0,Terraced House,Unfurnished,Leasehold,Puchong,landed,False,False,False
1287,412888.0,2356.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
1288,680000.0,2200.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,True,False
1289,550000.0,2496.0,5.0,4.0,2-storey Terraced House,Unfurnished,Leasehold,Rawang,landed,False,False,True
1290,1350000.0,2440.0,4.0,4.0,Semi-Detached House,Unfurnished,Freehold,Klang,landed,False,False,False
1291,480000.0,1385.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Bangi,landed,False,False,False
1292,640000.0,861.0,3.0,2.0,Service Residence,Unfurnished,99-year Leasehold,Petaling Jaya,high-rise,False,False,False
1293,1760000.0,2900.0,4.0,5.0,Townhouse,Partially Furnished,Freehold,Damansara,high-rise,False,False,False
1294,3100000.0,5145.0,6.0,7.0,Bungalow House,Unfurnished,Freehold,Ampang,landed,True,True,False
1295,415986.0,2688.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Freehold,Cyberjaya,landed,False,False,False
1296,950000.0,1680.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1297,370580.0,2800.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Sepang,landed,False,False,False
1298,1680000.0,2610.0,5.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1299,431413.0,1080.0,4.0,3.0,Terraced House,Unfurnished,Leasehold,Puchong,landed,False,False,False
1300,485688.0,2875.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1301,755000.0,2422.0,4.0,4.0,Condominium,Unfurnished,Leasehold,Puchong,high-rise,True,True,True
1302,448800.0,1022.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Sepang,high-rise,True,True,True
1304,385000.0,2356.0,4.0,3.0,Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1305,1280000.0,2000.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Puchong,landed,False,False,False
1306,2550000.0,13185.0,4.0,5.0,Bungalow House,Unfurnished,Freehold,Bangi,landed,False,False,False
1307,900000.0,3800.0,5.0,5.0,3-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
1308,788000.0,1907.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1309,2990000.0,9785.0,7.0,5.0,Bungalow House,Partially Furnished,Freehold,Ampang,landed,False,False,False
1310,678000.0,2196.0,5.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Puchong,landed,False,False,False
1311,652000.0,1870.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,True,True,True
1312,3200000.0,7160.0,5.0,4.0,Bungalow House,Fully Furnished,Freehold,Ampang,landed,False,False,True
1313,489000.0,3255.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
1314,520000.0,1800.0,4.0,3.0,Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
1315,990000.0,3120.0,4.0,4.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,True,True,True
1316,1690000.0,6200.0,6.0,5.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,True
1317,400000.0,2650.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Leasehold,Cyberjaya,landed,False,False,False
1318,367888.0,3048.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Seri Kembangan,landed,False,False,False
1319,700000.0,1868.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Shah Alam,landed,False,False,False
1320,1600000.0,3177.0,4.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1321,601000.0,2268.0,4.0,4.0,Cluster House,Unfurnished,Freehold,Kuala Langat,landed,False,False,False
1322,429000.0,1600.0,4.0,2.0,1-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1323,195000.0,656.0,3.0,1.0,Flat,Unfurnished,Leasehold,Subang Jaya,high-rise,True,True,False
1324,1380000.0,2800.0,4.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1325,326280.0,986.0,3.0,2.0,Condominium,Fully Furnished,Freehold,Petaling Jaya,high-rise,True,True,True
1326,520000.0,1892.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Rawang,landed,False,False,False
1327,415000.0,1750.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Semenyih,landed,False,False,True
1328,836000.0,1210.0,4.0,2.0,Service Residence,Partially Furnished,Leasehold,Damansara,high-rise,True,True,True
1329,220000.0,906.0,3.0,2.0,Apartment,Partially Furnished,Leasehold,Gombak,high-rise,False,False,True
1330,580000.0,2100.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
1331,2550000.0,2800.0,6.0,5.0,Bungalow House,Partially Furnished,Leasehold,Subang Jaya,landed,True,False,False
1332,1488888.0,2800.0,3.0,3.0,1-storey Terraced House,Fully Furnished,Freehold,Petaling Jaya,landed,False,False,False
1333,3100000.0,3566.0,6.0,6.0,Semi-Detached House,Partially Furnished,Leasehold,Damansara,landed,False,False,False
1334,988888.0,2300.0,4.0,4.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,True,True,True
1335,665000.0,1535.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1336,435000.0,1800.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Semenyih,landed,False,False,False
1337,2300000.0,4800.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1338,300000.0,1088.0,3.0,3.0,Condominium,Fully Furnished,Freehold,Bangi,high-rise,True,True,True
1339,710000.0,1944.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Sungai Buloh,landed,True,True,True
1340,398000.0,2680.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1341,720000.0,1898.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Shah Alam,landed,True,True,False
1342,433745.0,2550.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1343,849999.0,1533.0,4.0,3.0,Condominium,Fully Furnished,Leasehold,Subang Jaya,high-rise,True,False,False
1344,760000.0,2055.0,4.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Cyberjaya,landed,False,True,True
1345,310000.0,850.0,3.0,2.0,Apartment,Fully Furnished,Leasehold,Shah Alam,high-rise,False,False,False
1346,483000.0,2859.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
1347,330000.0,900.0,3.0,2.0,Condominium,Partially Furnished,Leasehold,Puchong,high-rise,True,True,True
1348,2990000.0,9785.0,7.0,5.0,Bungalow House,Partially Furnished,Freehold,Ampang,landed,False,False,False
1349,1400000.0,4200.0,8.0,5.0,Semi-Detached House,Unfurnished,Freehold,Ampang,landed,False,False,False
1350,280000.0,860.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Semenyih,high-rise,True,True,True
1351,600000.0,1800.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Kajang,landed,False,False,False
1352,850000.0,1800.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Ampang,landed,False,False,False
1353,413000.0,2773.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,True,True,False
1354,650000.0,2500.0,5.0,5.0,Condominium,Partially Furnished,Freehold,Puchong,high-rise,True,True,True
1355,2250000.0,6000.0,6.0,6.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,True,True
1356,1382400.0,3970.0,6.0,5.0,Townhouse,Unfurnished,Freehold,Sepang,high-rise,True,True,True
1358,1126800.0,2420.0,5.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,True,True,False
1359,389973.0,2485.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Freehold,Bangi,landed,False,False,False
1360,750000.0,1500.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
1361,700000.0,1900.0,4.0,4.0,2-storey Terraced House,Unfurnished,Leasehold,Kuala Langat,landed,False,False,False
1362,435000.0,862.0,3.0,2.0,Townhouse,Partially Furnished,Freehold,Kajang,high-rise,False,False,False
1363,350000.0,1000.0,3.0,2.0,1-storey Terraced House,Unfurnished,Freehold,Kuala Langat,landed,False,False,False
1364,1068800.0,2400.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Shah Alam,landed,True,True,True
1365,535000.0,1500.0,4.0,3.0,Terraced House,Partially Furnished,Freehold,Klang,landed,False,False,False
1366,630000.0,3220.0,7.0,7.0,3-storey Terraced House,Unfurnished,Freehold,Kajang,landed,False,False,False
1367,448600.0,2588.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1368,978888.0,2800.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Ampang,landed,True,True,True
1369,330000.0,900.0,3.0,2.0,Condominium,Partially Furnished,Leasehold,Puchong,high-rise,True,True,True
1370,460000.0,1506.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Sungai Buloh,landed,False,False,False
1371,3100000.0,5145.0,6.0,7.0,Bungalow House,Unfurnished,Freehold,Ulu Klang,landed,True,True,True
1372,760000.0,1557.0,4.0,4.0,Condominium,Partially Furnished,Freehold,Cheras,high-rise,True,True,False
1373,699000.0,1250.0,3.0,2.0,1.5-storey Terraced House,Unfurnished,Leasehold,Petaling Jaya,landed,False,False,False
1374,1200000.0,1800.0,5.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Damansara,landed,False,False,False
1375,870000.0,3260.0,7.0,7.0,3-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1376,629900.0,2343.0,4.0,4.0,Townhouse,Unfurnished,Leasehold,Shah Alam,high-rise,False,False,True
1377,800000.0,2400.0,5.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,False,False
1378,2200000.0,5900.0,6.0,6.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,False,True
1379,750000.0,1800.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Ampang,landed,False,False,False
1380,699999.0,2300.0,3.0,2.0,2-storey Terraced House,Partially Furnished,Freehold,Gombak,landed,False,False,True
1381,265000.0,815.0,3.0,2.0,Apartment,Partially Furnished,Leasehold,Seri Kembangan,high-rise,True,True,True
1382,415000.0,1400.0,3.0,2.0,1-storey Terraced House,Partially Furnished,Leasehold,Puchong,landed,False,False,False
1383,638000.0,1600.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1384,2000000.0,5950.0,5.0,6.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,False,False,False
1385,480000.0,1560.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1386,700000.0,1958.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,True,True
1387,340000.0,1200.0,3.0,2.0,Townhouse,Partially Furnished,Freehold,Rawang,high-rise,False,False,False
1388,780000.0,1130.0,3.0,3.0,Service Residence,Partially Furnished,99-year Leasehold,Petaling Jaya,high-rise,False,False,False
1389,395000.0,1200.0,3.0,2.0,1-storey Terraced House,Partially Furnished,Leasehold,Cheras,landed,False,False,False
1390,2600000.0,6146.0,6.0,6.0,Bungalow House,Unfurnished,Freehold,Kajang,landed,False,False,True
1391,130000.0,650.0,3.0,2.0,Apartment,Unfurnished,Leasehold,Puchong,high-rise,True,False,False
1392,790000.0,2600.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,True
1393,1900000.0,4050.0,6.0,7.0,Bungalow House,Unfurnished,Freehold,Kajang,landed,False,False,True
1394,1970000.0,2325.0,4.0,5.0,Apartment,Partially Furnished,Leasehold,Petaling Jaya,high-rise,True,True,True
1395,1900000.0,4000.0,7.0,7.0,Semi-Detached House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1396,550000.0,2496.0,5.0,4.0,2-storey Terraced House,Unfurnished,Leasehold,Rawang,landed,False,False,True
1397,520000.0,1339.0,4.0,3.0,Condominium,Fully Furnished,Leasehold,Puchong,high-rise,True,True,True
1398,357000.0,960.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Kajang,high-rise,True,True,False
1399,1590000.0,5132.0,5.0,6.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,False,False,True
1400,490000.0,1850.0,4.0,2.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1401,800000.0,1970.0,5.0,3.0,Semi-Detached House,Partially Furnished,Leasehold,Shah Alam,landed,False,False,False
1403,706000.0,1400.0,4.0,3.0,Condominium,Partially Furnished,Freehold,Damansara,high-rise,True,True,False
1404,1800000.0,3257.0,5.0,6.0,Semi-Detached House,Unfurnished,Freehold,Cyberjaya,landed,False,True,True
1405,432458.0,2385.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1406,462000.0,1753.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Hulu Selangor,landed,False,False,False
1407,6300000.0,19002.0,6.0,6.0,Bungalow House,Unfurnished,Leasehold,Petaling Jaya,landed,False,False,False
1408,200000.0,600.0,2.0,2.0,Condominium,Fully Furnished,Freehold,Cyberjaya,high-rise,True,True,True
1409,489000.0,1200.0,3.0,2.0,Condominium,Unfurnished,Freehold,Ulu Klang,high-rise,False,False,False
1410,664200.0,2500.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1411,680000.0,2200.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,True,False
1412,150000.0,550.0,2.0,1.0,Condominium,Partially Furnished,Freehold,Cyberjaya,high-rise,False,False,False
1413,415986.0,2688.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Freehold,Cyberjaya,landed,False,False,False
1414,3100000.0,5145.0,6.0,7.0,Bungalow House,Unfurnished,Freehold,Ulu Klang,landed,True,True,True
1415,664000.0,1888.0,4.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,False,False
1416,390000.0,1013.0,3.0,2.0,Condominium,Unfurnished,Leasehold,Petaling Jaya,high-rise,True,True,False
1417,2880000.0,3800.0,6.0,6.0,Bungalow House,Partially Furnished,Leasehold,Petaling Jaya,landed,True,True,False
1418,1980000.0,3820.0,5.0,5.0,Semi-Detached House,Unfurnished,Leasehold,Ampang,landed,False,False,False
1419,485688.0,2875.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
1420,385995.0,2758.0,4.0,4.0,2-storey Terraced House,Unfurnished,Bumi Lot,Bangi,landed,False,False,False
1421,2550000.0,13185.0,4.0,5.0,Bungalow House,Unfurnished,Freehold,Bangi,landed,False,False,False
1422,510000.0,1700.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1423,610000.0,1600.0,4.0,2.0,2.5-storey Terraced House,Unfurnished,Leasehold,Shah Alam,landed,False,False,False
1424,1800000.0,4820.0,6.0,6.0,Villa,Unfurnished,Freehold,Ulu Klang,landed,False,False,False
1425,330000.0,400.0,1.0,1.0,Condominium,Partially Furnished,Freehold,Subang Jaya,high-rise,True,False,True
1426,270000.0,550.0,2.0,1.0,Service Residence,Unfurnished,Leasehold,Damansara,high-rise,True,True,False
1427,2320000.0,7310.0,5.0,7.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,False,False,False
1428,4200000.0,9500.0,5.0,6.0,Bungalow House,Partially Furnished,Freehold,Ampang,landed,False,False,False
1429,880000.0,2200.0,4.0,3.0,Semi-Detached House,Unfurnished,Freehold,Cheras,landed,False,False,False
1430,790000.0,1900.0,4.0,3.0,Terraced House,Partially Furnished,Freehold,Klang,landed,False,False,False
1431,1800000.0,3300.0,5.0,6.0,Semi-Detached House,Unfurnished,Leasehold,Shah Alam,landed,False,False,True
1432,1280000.0,2000.0,4.0,3.0,Terraced House,Partially Furnished,Freehold,Cheras,landed,False,False,True
1433,438000.0,1328.0,4.0,3.0,Condominium,Unfurnished,Leasehold,Petaling Jaya,high-rise,True,True,False
1434,3900000.0,5700.0,6.0,6.0,Bungalow House,Unfurnished,Leasehold,Shah Alam,landed,False,False,False
1435,5300000.0,10300.0,7.0,8.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1436,550000.0,1845.0,4.0,4.0,3-storey Terraced House,Unfurnished,Freehold,Hulu Selangor,landed,False,False,False
1437,1700000.0,2610.0,4.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Kajang,landed,False,False,False
1438,790000.0,1996.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1439,180000.0,800.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Sepang,high-rise,False,False,True
1440,3500000.0,12819.0,7.0,8.0,Bungalow House,Partially Furnished,Leasehold,Shah Alam,landed,True,False,True
1441,640000.0,861.0,3.0,2.0,Service Residence,Unfurnished,99-year Leasehold,Petaling Jaya,high-rise,False,False,False
1442,950000.0,2625.0,5.0,5.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
1443,2380000.0,3516.0,5.0,5.0,Semi-Detached House,Fully Furnished,Freehold,Shah Alam,landed,False,False,False
1444,2200000.0,4893.0,6.0,6.0,3-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1445,412888.0,2356.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
1446,550000.0,2070.0,5.0,4.0,1-storey Terraced House,Unfurnished,Leasehold,Sepang,landed,False,False,False
1447,710000.0,1709.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1448,688000.0,1000.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Subang Jaya,high-rise,False,False,False
1449,290000.0,1010.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Bangi,high-rise,True,True,True
1451,2850000.0,4500.0,5.0,7.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
1452,1200000.0,3800.0,5.0,4.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,True,True,False
1453,500000.0,1800.0,3.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
1454,687000.0,1033.0,3.0,2.0,Apartment,Unfurnished,Leasehold,Petaling Jaya,high-rise,False,False,True
1455,388000.0,1000.0,3.0,2.0,Apartment,Unfurnished,Freehold,Sepang,high-rise,True,True,True
1456,700000.0,1900.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Sungai Buloh,landed,True,False,True
1457,429000.0,1600.0,4.0,2.0,1-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
1458,860000.0,1965.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Shah Alam,landed,True,True,False
1459,2288000.0,3800.0,5.0,5.0,Villa,Fully Furnished,Leasehold,Petaling Jaya,landed,True,False,False
1460,1200000.0,2578.0,4.0,3.0,2.5-storey Terraced House,Unfurnished,Leasehold,Gombak,landed,True,True,True
1461,530000.0,700.0,2.0,2.0,Condominium,Partially Furnished,Freehold,Shah Alam,high-rise,True,True,False
1462,450000.0,1400.0,4.0,2.0,Condominium,Partially Furnished,Freehold,Puchong,high-rise,True,True,False
1463,2800000.0,4420.0,5.0,7.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,True,True,False
